,Product Title, Category Label,title_len_chars,title_len_words,has_digit,has_upper_acronym,longest_word_len
24972,fridgemaster mtz55160 freezer 55cm 5.6cf a rated white,Freezers,54,8,1,0,12
24973,fridgemaster free standing chest freezer in white,Freezers,49,7,0,0,12
24974,fridgemaster mcf139 a rated 139 litre chest freezer white,Freezers,57,9,1,0,12
24975,fridgemaster mcf139 chest freezer 4.9cf white,Freezers,45,6,1,0,12
24976,beko bz77f integrated tall frost free freezer,Freezers,45,7,1,0,10
24977,beko integrated freezer frost free in white,Freezers,43,7,0,0,10
24978,beko bz77f 55cm integrated frost free freezer in white 1 77m a,Freezers,62,12,1,0,10
24979,beko bz77f integrated tall freezer,Freezers,34,5,1,0,10
24980,beko bz77f integrated tall frost free freezer,Freezers,45,7,1,0,10
24981,liebherr g 4013 freestanding freezer comfort,Freezers,44,6,1,0,12
24982,liebherr g4013 70cm freestanding freezer,Freezers,40,5,1,0,12
24983,liebherr g4013 70cm freestanding freezer white,Freezers,46,6,1,0,12
24984,liebherr g4013 freezer freestanding comfort 8 drawer 399 litre white,Freezers,68,10,1,0,12
24985,liebherr g 4013 freestanding freezer comfort,Freezers,44,6,1,0,12
24986,liebherr g4013,Freezers,14,2,1,0,8
24987,liebherr integrated freezer frost free in white,Freezers,47,7,0,0,10
24988,liebherr sign3524 comfort integrated frost free upright freezer,Freezers,63,8,1,0,10
24989,liebherr sign3524 178cm integrated in column frost free freezer,Freezers,63,9,1,0,10
24990,liebherr sign3524 freezer built in comfort nofrost 213 litre 8 drawer,Freezers,69,11,1,0,8
24991,liebherr sign3524 178cm integrated in column frost free freezer,Freezers,63,9,1,0,10
24992,zanussi free standing freezer frost free in white,Freezers,49,8,0,0,8
24993,zanussi zfu25113wv freestanding frost free freezer white,Freezers,56,7,1,0,12
24994,zanussi zfu25113wv tall freezer white,Freezers,37,5,1,0,10
24995,zfu25113wv upright freezer with 229l capacity and a energy rating in white,Freezers,74,12,1,0,10
24996,zanussi zfu25113wv 185x60cm tall cabinet freezer,Freezers,48,6,1,0,10
24997,250litre upright freezer class a frost free white,Freezers,49,8,1,0,8
24998,aeg atb8101vnw undercounter freezer white,Freezers,41,5,1,0,12
24999,aeg atb8101vnw/atb8101vnw,Freezers,25,2,1,0,21
25000,aeg atb8101vnw 60cm freestanding undercounter frost free freezer white,Freezers,70,9,1,0,12
25001,aeg free standing freezer frost free in white,Freezers,45,8,0,0,8
25002,aeg atb8101vnw nofrost freestanding freezer white,Freezers,49,6,1,0,12
25003,aeg atb8101vnw nofrost freestanding freezer white,Freezers,49,6,1,0,12
25004,frost free tall freezer,Freezers,23,4,0,0,7
25005,miele fn26062 60cm freestanding frost free freezer white,Freezers,56,8,1,0,12
25006,miele free standing freezer frost free in white,Freezers,47,8,0,0,8
25007,miele fn26062 164cm tall frost free freezer white a,Freezers,51,9,1,0,7
25008,cda fw582 freezer integrated three quarter height a energy white,Freezers,64,10,1,0,10
25009,cda fw582 122cm integrated in column three quarter height white freezer,Freezers,71,11,1,0,10
25010,cda fw582 122cm integrated in column freezer,Freezers,44,7,1,0,10
25011,static built in freezer,Freezers,23,4,0,0,7
25012,cda fw582 54cm wide integrated upright in column freezer white,Freezers,62,10,1,0,10
25013,cda fw582 54cm wide integrated upright in column freezer white,Freezers,62,10,1,0,10
25014,lec cf100lwmk2 56cm chest freezer in white 99l 0 85m a rated 3yr gtee,Freezers,69,14,1,0,10
25015,lec cf100lwmk2 chest freezer,Freezers,28,4,1,0,10
25016,lec cf100lwmk2 chest freezer white,Freezers,34,5,1,0,10
25017,indesit inf901eaa 54cm wide tall integrated upright in column freezer white,Freezers,75,11,1,0,10
25018,indesit inf901eaa built in column freezer a,Freezers,43,7,1,0,9
25019,indesit inf901eaa 54cm wide tall integrated upright in column freezer white,Freezers,75,11,1,0,10
25020,bosch giv21af30,Freezers,15,2,1,0,9
25021,bosch giv21af30g built in 88cm single door freezer white,Freezers,56,9,1,0,10
25022,bosch giv21af30g serie 6 integrated low frost freezer 0 88m a rated,Freezers,67,12,1,0,10
25023,bosch einbau gefrierschrank flachscharnier giv21af30,Freezers,52,5,1,0,14
25024,bosch giv21af30 gefrierger t integrierbar,Freezers,41,5,1,0,12
25025,smeg s3f072p integrated undercounter freezer,Freezers,44,5,1,0,12
25026,smeg integrated freezer in white,Freezers,32,5,0,0,10
25027,smeg s3f072p 54cm wide integrated upright in column freezer white,Freezers,65,10,1,0,10
25028,smeg s3f072p integrated freezer 722 mm h,Freezers,40,7,1,0,10
25029,110litre upright freezer class a white,Freezers,38,6,1,0,8
25030,zanussi zft11105wa freezer,Freezers,26,3,1,0,10
25031,zanussi zft11105wa 55cm under counter freezer in white 0 85m a rated,Freezers,68,12,1,0,10
25032,zanussi zft11105wa freezer,Freezers,26,3,1,0,10
25033,swan sr11040 60cm retro tall freezer cream,Freezers,42,7,1,0,7
25034,swan free standing freezer in cream,Freezers,35,6,0,0,8
25035,swan sr11040cn retro tall freezer cream,Freezers,39,6,1,0,9
25036,igenix ig3751 table top mini freezer with 35 litre capacity ideal for additional freezer space with 1 shelf reversible and lockable door white,Freezers,142,23,1,0,10
25037,igenix 45cm table top freezer ig3751,Freezers,36,6,1,0,7
25038,igenix counter top freezer with lock white 35l ig3751,Freezers,53,9,1,0,7
25039,candy cfu130ek 60cm built under freezer a,Freezers,41,7,1,0,8
25040,candy cfu130ek,Freezers,14,2,1,0,8
25041,candy cfu130ek built under freezer,Freezers,34,5,1,0,8
25042,candy cfu130ek,Freezers,14,2,1,0,8
25043,lec cf100l chest freezer white,Freezers,30,5,1,0,7
25044,99litre chest freezer class a white,Freezers,35,6,1,0,7
25045,lec free standing chest freezer in white,Freezers,40,7,0,0,8
25046,lec cf100lwmk2 chest freezer,Freezers,28,4,1,0,10
25047,lec cf100lmk2 chest freezer,Freezers,27,4,1,0,9
25048,beko pro ffp1671s tall freezer silver,Freezers,37,6,1,0,8
25049,beko free standing freezer frost free in silver,Freezers,47,8,0,0,8
25050,beko ffp1671s 60cm wide frost free freestanding upright freezer silver,Freezers,70,10,1,0,12
25051,beko ffp1671s 60cm wide frost free freestanding upright freezer silver,Freezers,70,10,1,0,12
25052,beko ffp1671s 60cm wide frost free freestanding upright freezer silver,Freezers,70,10,1,0,12
25053,lec tu55144w 55cm tall static freezer,Freezers,37,6,1,0,8
25054,lec 55cm tall freezer in white tu55144w 444410496,Freezers,49,8,1,0,9
25055,lec tu55144w tall freezer white a rated,Freezers,39,7,1,0,8
25056,gdha lec tu55144w 55cm tall static freezer,Freezers,42,7,1,0,8
25057,zanussi zqf11431dv integrated undercounter freezer,Freezers,50,5,1,0,12
25058,zanussi zqf11431dv 108litre integrated upright freezer class a white,Freezers,68,9,1,0,10
25059,zanussi zqf11431dv built under freezer door on door 82cm height,Freezers,63,10,1,0,10
25060,aeg atb8101vnx undercounter freezer silver stainless steel,Freezers,58,7,1,0,12
25061,aeg atb8101vnx 60cm freestanding undercounter frost free freezer stainless steel,Freezers,80,10,1,0,12
25062,aeg free standing freezer frost free in stainless steel,Freezers,55,9,0,0,9
25063,aeg atb8101vnx nofrost freestanding freezer stainless steel,Freezers,59,7,1,0,12
25064,aeg atb8101vnx/atb8101vnx,Freezers,25,2,1,0,21
25065,beko cf1100apw 110cm wide 298 litre chest freezer white,Freezers,55,9,1,0,9
25066,beko cf1100apw chest freezer,Freezers,28,4,1,0,9
25067,beko cf1100apw chest freezer,Freezers,28,4,1,0,9
25068,aeg agb62226nw,Freezers,14,2,1,0,10
25069,aeg agb62226nw 154.4x59.5cm 225no frost touch control freestanding freezer white,Freezers,80,10,1,0,12
25070,aeg agb62226nw/agb62226nw,Freezers,25,2,1,0,21
25071,aeg agb62226nw 60cm freestanding frost free freezer white,Freezers,57,8,1,0,12
25072,aeg free standing freezer frost free in white,Freezers,45,8,0,0,8
25073,aeg agb62226nw 154.4x59.5cm 225no frost touch control freestanding freezer white,Freezers,80,10,1,0,12
25074,fridgemaster built under freezer in white,Freezers,41,6,0,0,12
25075,fridgemaster mbuz6097 59cm wide integrated upright under counter freezer white,Freezers,78,10,1,0,12
25076,fridgemaster mbuz6097 built under integrated freezer 0 82m a rated,Freezers,66,10,1,0,12
25077,fridgemaster mbuz6097 59cm wide integrated upright under counter freezer white,Freezers,78,10,1,0,12
25078,fridgemaster mbuz6097 59cm wide integrated upright under counter freezer white,Freezers,78,10,1,0,12
25079,aeg agb62226nx 154.4x59.5cm 225no frost touch control freestanding freezer stainless steel,Freezers,90,11,1,0,12
25080,aeg agb62226nx 60cm freestanding frost free freezer stainless steel,Freezers,67,9,1,0,12
25081,aeg free standing freezer frost free in stainless steel,Freezers,55,9,0,0,9
25082,aeg agb62226nx 154.4x59.5cm 225no frost touch control freestanding freezer stainless steel,Freezers,90,11,1,0,12
25083,montpellier mitf300 177cm tall built in frost free freezer a 5 year guarantee,Freezers,77,13,1,0,11
25084,montpellier mitf300 177cm integrated in column frost free freezer,Freezers,65,9,1,0,11
25085,montpellier mitf300,Freezers,19,2,1,0,11
25086,miele fn24062 60cm freestanding frost free freezer white,Freezers,56,8,1,0,12
25087,miele free standing freezer frost free in white,Freezers,47,8,0,0,8
25088,miele fn24062 60cm wide frost free freestanding upright freezer white,Freezers,69,10,1,0,12
25089,miele fn24062 60cm wide frost free freestanding upright freezer white,Freezers,69,10,1,0,12
25090,bosch gsn33vw30g serie 4 free standing freezer white,Freezers,52,8,1,0,10
25091,bosch gsn33vw30g freezer no frost upright exxcel 220litres white,Freezers,64,9,1,0,10
25092,bosch gsn33vw30g exxcel tall frost free freezer in white 1 76m a,Freezers,64,12,1,0,10
25093,bosch gsn33vw30g serie 4 free standing freezer white,Freezers,52,8,1,0,10
25094,bosch gsv36vw31g serie 4 upright single door freezer white,Freezers,58,9,1,0,10
25095,237litre upright freezer class a led control white,Freezers,50,8,1,0,8
25096,bosch gsv36vw31g serie 4 upright single door freezer white,Freezers,58,9,1,0,10
25097,neff g1524x7gb integrated undercounter freezer,Freezers,46,5,1,0,12
25098,neff n50 integrated freezer in white,Freezers,36,6,1,0,10
25099,neff g1524x7gb series 1 54cm wide integrated upright freezer white,Freezers,66,10,1,0,10
25100,aeg age62526nx 185x60cm 250l no frost touch control freestanding freezer stainless steel,Freezers,88,12,1,0,12
25101,aeg age62526nx 60cm freestanding frost free freezer stainless steel,Freezers,67,9,1,0,12
25102,aeg free standing freezer frost free in stainless steel,Freezers,55,9,0,0,9
25103,aeg age62526nx/age62526nx,Freezers,25,2,1,0,21
25104,statesman tf160lw tall freezer 55 cm white,Freezers,42,7,1,0,9
25105,statesman 55cm upright freezer tf160lw,Freezers,38,5,1,0,9
25106,statesman upright freezer white 55cm tf160lw,Freezers,44,6,1,0,9
25107,liebherr ign 1664 20,Freezers,20,4,1,0,8
25108,liebherr ign1664 88cm integrated in column frost free freezer,Freezers,61,9,1,0,10
25109,liebherr einbau gefrierschrank premium mit nofrost ign 1664,Freezers,59,8,1,0,14
25110,zanussi zfc14500wa 104 litre chest freezer in white a,Freezers,53,9,1,0,10
25111,142litre chest freezer class a white,Freezers,36,6,1,0,8
25112,zanussi zfc14500wa 142 litre chest freezer white,Freezers,48,7,1,0,10
25113,zanussi zfc14500wa 142 litre chest freezer white,Freezers,48,7,1,0,10
25114,siemens iq500 gs36nbw3pg no frost upright freezer,Freezers,49,7,1,0,10
25115,siemens gs36nbw3pg iq 500 60cm freestanding frost free freezer white,Freezers,68,10,1,0,12
25116,siemens iq 500 free standing freezer frost free in white,Freezers,56,10,1,0,8
25117,siemens gs36nvi3pg iq 300 60cm freestanding frost free freezer stainless steel,Freezers,78,11,1,0,12
25118,siemens iq300 gs36nvi3pg no frost stainless steel freezer,Freezers,57,8,1,0,10
25119,siemens iq 300 free standing freezer frost free in stainless steel effect,Freezers,73,12,1,0,9
25120,zanussi zft11112wv freestanding freezer white,Freezers,45,5,1,0,12
25121,110litre upright freezer class a white,Freezers,38,6,1,0,8
25122,zanussi free standing freezer in white,Freezers,38,6,0,0,8
25123,zanussi zft11112wv freestanding a rated freezer in white,Freezers,56,8,1,0,12
25124,zanussi zft11112wv under counter freestanding freezer white,Freezers,59,7,1,0,12
25125,zanussi zbf11421sv integrated freezer,Freezers,37,4,1,0,10
25126,zanussi zbf11421sv in column freezer sliding rail 88cm height white,Freezers,67,10,1,0,10
25127,siemens gi11vaf30 einbau gefrierschrank,Freezers,39,4,1,0,14
25128,siemens gi11vaf30 built under freezer a super freezing,Freezers,54,8,1,0,9
25129,siemens einbau gefrierschrank gi11vaf30,Freezers,39,4,1,0,14
25130,whirlpool afb91afr built in freezer,Freezers,35,5,1,0,9
25131,whirlpool afb 91/a /fr built in under counter freezer white,Freezers,59,10,1,0,9
25132,whirlpool afb91afr built in freezer,Freezers,35,5,1,0,9
25133,whirlpool fjord uw8f2cxb 60cm freezer stainless steel,Freezers,53,7,1,0,9
25134,whirlpool uw8f2c xbu freestanding freezer stainless steel,Freezers,57,7,1,0,12
25135,whirlpool uw8 f2c xb uk freezer optic inox,Freezers,42,8,1,0,9
25136,whirlpool uw8f2cxb 187cm freezer,Freezers,32,4,1,0,9
25137,gorenje fn6192cwuk freezer frost free 243l a 185cm white,Freezers,56,9,1,0,10
25138,gorenje fn6192cwuk fn6192cw 185x60cm frost free freestanding freezer white,Freezers,74,9,1,0,12
25139,277litre upright freezer no frost class a white,Freezers,47,8,1,0,8
25140,miele fn 28262 ws freestanding freezer white,Freezers,44,7,1,0,12
25141,miele fn28262wh 60cm frost free freezer white,Freezers,45,7,1,0,9
25142,frost free tall freezer,Freezers,23,4,0,0,7
25143,miele fn28262ws/fn28262ws,Freezers,25,2,1,0,19
25144,miele fn 28262 ws freestanding freezer white,Freezers,44,7,1,0,12
25145,montpellier mbuf300 built under freezer,Freezers,39,5,1,0,11
25146,montpellier mbuf300 integrated undercounter freezer,Freezers,51,5,1,0,12
25147,montpellier mbuf300 integrated under counter freezer,Freezers,52,6,1,0,11
25148,swan sr11040rn freestanding retro tall freezer 182 high a rated 230 litre red,Freezers,77,13,1,0,12
25149,swan free standing freezer in red,Freezers,33,6,0,0,8
25150,swan sr11040rn retro tall freezer red,Freezers,37,6,1,0,9
25151,swan sr11040bn freestanding retro tall freezer 182 high a rated 230 litre matt black,Freezers,84,14,1,0,12
25152,swan sr11040 60cm retro tall freezer black,Freezers,42,7,1,0,7
25153,swan free standing freezer in black,Freezers,35,6,0,0,8
25154,swan sr11040bn retro tall freezer black,Freezers,39,6,1,0,9
25155,siemens gs36naw31g freestanding freezer,Freezers,39,4,1,0,12
25156,237litre upright freezer frost free class a white,Freezers,49,8,1,0,8
25157,bosch gsn36vb30 serie 4 upright single door freezer black,Freezers,57,9,1,0,9
25158,bosch gsn36vb30 serie 4 upright single door freezer black,Freezers,57,9,1,0,9
25159,siemens gs36nvi30g freestanding freezer,Freezers,39,4,1,0,12
25160,siemens gs36nvi30g 60cm wide frost free freestanding upright freezer silver,Freezers,75,10,1,0,12
25161,siemens gs36nvi30g freezer tall 60cm frost free,Freezers,47,7,1,0,10
25162,zanussi zfx31400wa compact table top freezer in white a,Freezers,55,9,1,0,10
25163,zanussi zfx31400wa 44cm wide freestanding upright tabletop freezer white,Freezers,72,9,1,0,12
25164,32litre table top freezer class a white,Freezers,39,7,1,0,7
25165,zanussi zfx31400wa a rated 32 litres compact freezer in white,Freezers,61,10,1,0,10
25166,zanussi zfx31400wa a rated 32 litres compact freezer in white,Freezers,61,10,1,0,10
25167,fridgemaster free standing chest freezer in white,Freezers,49,7,0,0,12
25168,fridgemaster mcf194 89.1cm wide 194 litre chest freezer white,Freezers,61,9,1,0,12
25169,fridgemaster mcf194 chest freezer 6.8cf white,Freezers,45,6,1,0,12
25170,fridgemaster mcf194 89.1cm wide 194 litre chest freezer white,Freezers,61,9,1,0,12
25171,miele f12011 s 1 freestanding undercounter freezer white,Freezers,56,8,1,0,12
25172,miele f12011s 1 55cm freestanding undercounter freezer white,Freezers,60,8,1,0,12
25173,miele f 12011 s 1 freestanding freezer white,Freezers,44,8,1,0,12
25174,beko cf374w 54cm wide 104 litre chest freezer white,Freezers,51,9,1,0,7
25175,beko free standing chest freezer in white,Freezers,41,7,0,0,8
25176,beko freestanding chest freezer cf374,Freezers,37,5,1,0,12
25177,220litre integrated upright freezer class a white,Freezers,49,7,1,0,10
25178,zanussi zbf22451sa 208l 177x54cm frost free in column integrated freezer,Freezers,72,10,1,0,10
25179,zanussi zbf22451sa 208l 177x54cm frost free in column integrated freezer,Freezers,72,10,1,0,10
25180,zanussi zfg06400wa freezer a energy rating 50cm wide white,Freezers,58,9,1,0,10
25181,zanussi zfg06400wa 50cm undercounter freezer in white 0 85m 70l a rate,Freezers,70,12,1,0,12
25182,zanussi zfg06400wa freezer a energy rating 50cm wide white,Freezers,58,9,1,0,10
25183,bosch gsv29vw31g freestanding upright single door freezer white,Freezers,63,8,1,0,12
25184,bosch classixx gsv29vw31g freestanding,Freezers,38,4,1,0,12
25185,bosch gsv29vw31g freestanding upright single door freezer white,Freezers,63,8,1,0,12
25186,indesit ui6f1tw 167x60cm upright freestanding frost free freezer polar white,Freezers,76,10,1,0,12
25187,indesit ui6f1tw 167x60cm upright freestanding frost free freezer polar white,Freezers,76,10,1,0,12
25188,indesit ui6f1tw 167x60cm upright freestanding frost free freezer polar white,Freezers,76,10,1,0,12
25189,indesit ui6f1tw freezer frost free 222 litre white,Freezers,50,8,1,0,7
25190,zanussi zfc 21400 wa a ws gefriertruhe 210l,Freezers,43,8,1,0,12
25191,zanussi zfc21400wa 80cm wide 210 litre chest freezer white,Freezers,58,9,1,0,10
25192,zanussi zfc21400wa 80cm wide 210 litre chest freezer white,Freezers,58,9,1,0,10
25193,zanussi linie gefriertruhen a zfc21400wa,Freezers,40,5,1,0,13
25194,amica fz041.3 freezer table top 38litres a rated white,Freezers,54,9,1,0,8
25195,amica fz0413 freezer freestanding table top compact 38 litre white,Freezers,66,10,1,0,12
25196,amica fz0413 48cm wide freestanding upright compact table top freezer white,Freezers,75,11,1,0,12
25197,amica fz0413 48cm wide freestanding upright compact table top freezer white,Freezers,75,11,1,0,12
25198,amica table top compact freezer 39 litre white,Freezers,46,8,1,0,7
25199,white knight f170h upright freezer class a sale,Freezers,47,8,1,0,7
25200,white knight f170h 55cm wide freestanding upright freezer white,Freezers,63,9,1,0,12
25201,white knight f170h 1.43m tall freestanding freezer,Freezers,50,7,1,0,12
25202,liebherr suign1554 integrated built under frost free freezer,Freezers,60,8,1,0,10
25203,liebherr suign 1554 premium integrierbarer,Freezers,42,5,1,0,14
25204,aeg atb8112vax 60cm freestanding undercounter freezer stainless steel,Freezers,69,8,1,0,12
25205,aeg free standing freezer in stainless steel,Freezers,44,7,0,0,9
25206,aeg atb8112vax freestanding freezer stainless steel look door,Freezers,61,8,1,0,12
25207,aeg atb8112vax freestanding freezer stainless steel look door,Freezers,61,8,1,0,12
25208,aeg age62526nw 185x60cm 250l no frost touch control freestanding freezer white,Freezers,78,11,1,0,12
25209,aeg age62526nw 60cm freestanding frost free freezer white,Freezers,57,8,1,0,12
25210,aeg free standing freezer frost free in white,Freezers,45,8,0,0,8
25211,aeg age62526nw 185x60cm 250l no frost touch control freestanding freezer white,Freezers,78,11,1,0,12
25212,whirlpool afb100/a sf/afb100/a sf,Freezers,33,4,1,0,11
25213,whirlpool afb100asf built in undercounter freezer,Freezers,49,6,1,0,12
25214,100litre built in freezer class a,Freezers,33,6,1,0,8
25215,whirlpool afb 100/a sf built in freezer white,Freezers,45,8,1,0,9
25216,whirlpool afb100asf built in undercounter freezer,Freezers,49,6,1,0,12
25217,bosch gsv24vw31g upright single door freezer white,Freezers,50,7,1,0,10
25218,bosch gsv24vw31g classixx single door upright freezer,Freezers,53,7,1,0,10
25219,bosch gsv24vw31g upright single door freezer white,Freezers,50,7,1,0,10
25220,miele f12020 s 2 60cm wide under counter freestanding freezer white,Freezers,67,11,1,0,12
25221,miele f12020s 2 undercounter freezer white,Freezers,42,6,1,0,12
25222,miele f12020s2 60cm undercounter freezer in white a,Freezers,51,8,1,0,12
25223,miele f12020 s 2 60cm wide under counter freestanding freezer white,Freezers,67,11,1,0,12
25224,hoover hbfup130k built under freezer 97litres white,Freezers,51,7,1,0,9
25225,hoover hbfup130k freezer,Freezers,24,3,1,0,9
25226,hoover hbfup130k freezer,Freezers,24,3,1,0,9
25227,aeg integrated freezer frost free in white,Freezers,42,7,0,0,10
25228,aeg abb8121vnf 122x56cm in column cabinet freezer door on door,Freezers,62,10,1,0,10
25229,aeg abb8121vnf 122x56cm in column cabinet freezer door on door,Freezers,62,10,1,0,10
25230,105litre built in freezer class a,Freezers,33,6,1,0,8
25231,aeg abb68211af integrated under counter freezer door on door,Freezers,60,9,1,0,10
25232,aeg abb68211af integrated under counter freezer door on door,Freezers,60,9,1,0,10
25233,aeg abb68211af,Freezers,14,2,1,0,10
25234,aeg unterbau gefrierschrank abb68211af,Freezers,38,4,1,0,14
25235,liebherr sign3576/sign3576,Freezers,26,2,1,0,17
25236,liebherr sign 3576 20,Freezers,21,4,1,0,8
25237,liebherr einbau gefrierschrank premium mit nofrost sign 3576,Freezers,60,8,1,0,14
25238,liebherr sign 3556 20,Freezers,21,4,1,0,8
25239,liebherr sign3556/sign3556,Freezers,26,2,1,0,17
25240,liebherr einbau gefrierschrank premium mit nofrost sign 3556,Freezers,60,8,1,0,14
25241,smeg uks3f0922p cucina 54cm wide integrated upright in column freezer white,Freezers,75,11,1,0,10
25242,smeg integrated freezer in white,Freezers,32,5,0,0,10
25243,smeg uks3f0922p cucina 54cm wide integrated upright in column freezer white,Freezers,75,11,1,0,10
25244,smeg uks3f0922p integrated in column freezer white,Freezers,50,7,1,0,10
25245,caple rbf4 integrated built under freezer,Freezers,41,6,1,0,10
25246,caple rbf4 built under freezer,Freezers,30,5,1,0,7
25247,whirlpool uw8f2cxb 187cm freezer,Freezers,32,4,1,0,9
25248,whirlpool uw8f2cxb/uw8f2cxb,Freezers,27,2,1,0,17
25249,260litre tall upright freezer frost free class a,Freezers,48,8,1,0,8
25250,whirlpool free standing freezer frost free in stainless steel effect,Freezers,68,10,0,0,9
25251,montpellier mzf48w 2 48cm under counter freezer white,Freezers,53,8,1,0,11
25252,montpellier mzf48w 2 63 litre upright freezer white,Freezers,51,8,1,0,11
25253,montpellier mzf48w 48cm wide under counter freezer in white,Freezers,59,9,1,0,11
25254,lec intfz600 99litre integrated freezer in white,Freezers,48,7,1,0,10
25255,99litre integrated freezer class a white,Freezers,40,6,1,0,10
25256,lec intfz600 built in freezer,Freezers,29,5,1,0,8
25257,110litre upright freezer class a s/steel,Freezers,40,6,1,0,8
25258,zanussi zft11105xa freezer,Freezers,26,3,1,0,10
25259,zanussi zft11105xa freezer,Freezers,26,3,1,0,10
25260,statesman 56cm chest freezer chf100,Freezers,35,5,1,0,9
25261,statesman chf100 100 litre chest freezer,Freezers,40,6,1,0,9
25262,liebherr gp1476 60cm white undercounter freezer,Freezers,47,6,1,0,12
25263,liebherr gp1476 freezer,Freezers,23,3,1,0,8
25264,siemens gs36nvw30g freestanding freezer,Freezers,39,4,1,0,12
25265,siemens gs36nvw30g iq300 tall nofrost freezer white,Freezers,51,7,1,0,10
25266,siemens gs36nvw30g,Freezers,18,2,1,0,10
25267,amica uz1303 freezer built in undercounted 95 litre 60cm white,Freezers,62,10,1,0,12
25268,amica uz1303 100l integrated under counter freezer,Freezers,50,7,1,0,10
25269,amica uz1303 100l integrated under counter freezer,Freezers,50,7,1,0,10
25270,amica uz1303 100l integrated under counter freezer,Freezers,50,7,1,0,10
25271,cda ff880sc freestanding full height freezer,Freezers,44,6,1,0,12
25272,cda ff880sc 60cm wide frost free freestanding upright freezer stainless steel,Freezers,77,11,1,0,12
25273,cda ff880sc 60cm wide frost free freestanding upright freezer stainless steel,Freezers,77,11,1,0,12
25274,cda ff880sc freestanding full height freezer,Freezers,44,6,1,0,12
25275,lec cf300lw chest freezer,Freezers,25,4,1,0,7
25276,lec 444442305 cf300lw300l chest freezer a 3 year warranty,Freezers,57,9,1,0,11
25277,lec cf300lw mk2 chest freezer white,Freezers,35,6,1,0,7
25278,lec cf150lw chest freezer,Freezers,25,4,1,0,7
25279,lec cf150lw 148 litre chest freezer class a white,Freezers,49,9,1,0,7
25280,lec cf150lw mk2 chest freezer,Freezers,29,5,1,0,7
25281,lec 55cm under counter freezer in black u5511b 444410500,Freezers,56,9,1,0,9
25282,85litre upright freezer class a black,Freezers,37,6,1,0,7
25283,u5511b a energy rated undercounter freezer 82l/2.9cuft capacity in black,Freezers,72,10,1,0,12
25284,liebherr under counter smart frost freezer in white gp1476,Freezers,58,9,1,0,8
25285,liebherr gp1476 a under counter freezer in white,Freezers,48,8,1,0,8
25286,liebherr gp1476 20 tisch gefrierschrank a eek a skala a bis d gp1476 20,Freezers,71,14,1,0,14
25287,liebherr tisch k hlschrank premium gp 1476 20 eek a,Freezers,51,10,1,0,9
25288,russell hobbs rhttfz1b 32l table top a energy rating freezer black,Freezers,66,11,1,0,8
25289,russell hobbs rhttfz1b table top freezer black,Freezers,46,7,1,0,8
25290,russell hobbs table top freezer black,Freezers,37,6,0,0,7
25291,russell hobbs rhttfz1b 47cm wide compact table top freezer black,Freezers,64,10,1,0,8
25292,russell hobbs rhcf99b chest freezer black,Freezers,41,6,1,0,7
25293,russell hobbs rhcf99b 99l a energy rating chest freezer black free 5 year guarantee,Freezers,83,14,1,0,9
25294,russell hobbs 99 litre chest freezer in black rhcf99b 5 year guarantee by redemption,Freezers,84,14,1,0,10
25295,russell hobbs rhcf99b 56.5cm wide 99 litre chest freezer black,Freezers,62,10,1,0,7
25296,candy free standing chest freezer in white,Freezers,42,7,0,0,8
25297,miele f12020s 2/f12020s 2,Freezers,25,4,1,0,9
25298,miele f 12020 s 2 freestanding undercounter freezer white,Freezers,57,9,1,0,12
25299,miele f12020s2 undercounter freestanding freezer 60cm wide,Freezers,58,7,1,0,12
25300,beko ffg1545s 145cm tall frost free freezer in silver a,Freezers,55,10,1,0,8
25301,beko ffg1545s tall freezer silver,Freezers,33,5,1,0,8
25302,frost free tall freezer,Freezers,23,4,0,0,7
25303,beko free standing freezer frost free in silver,Freezers,47,8,0,0,8
25304,beko ffg1545s a rated 168 litres 5 drawers tall frost free freezer in silver,Freezers,76,14,1,0,8
25305,haier bd 429raa 429 litre chest freezer in white,Freezers,48,9,1,0,7
25306,haier bd 429raa chest freezer 429 litre white,Freezers,45,8,1,0,7
25307,haier bd 429raa 141 cm a energy rating white,Freezers,44,9,1,0,6
25308,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,58,8,1,0,12
25309,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,58,8,1,0,12
25310,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,58,8,1,0,12
25311,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,79,10,1,0,12
25312,fridgemaster mtz55183ff freezer frost free 55cm 6.46cf a rated white,Freezers,68,10,1,0,12
25313,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,79,10,1,0,12
25314,fridgemaster mtz55183ff tall frost free freezer in white 1 67m 55cmw a,Freezers,70,12,1,0,12
25315,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,79,10,1,0,12
25316,miele f32202i 87cm integrated in column freezer,Freezers,47,7,1,0,10
25317,miele f 2202 i built in super freezer white,Freezers,43,9,1,0,7
25318,miele f32202i integrated freezer,Freezers,32,4,1,0,10
25319,miele f 2202 i built in super freezer white,Freezers,43,9,1,0,7
25320,miele gt5284s 100cm chest freezer,Freezers,33,5,1,0,7
25321,miele gt 5284 s free standing chest freezer with frost free system white,Freezers,72,13,1,0,8
